"Time","BidPrice","BidSize","AskPrice","AskSize"
"2014-03-17 09:30:20.254",NA,NA,77.5,11600
"2014-03-17 09:30:20.279",NA,NA,77.5,10800
"2014-03-17 09:30:20.478",NA,NA,77.5,10000
"2014-03-17 09:30:21.007",NA,NA,77.5,7600
"2014-03-17 09:30:21.218",NA,NA,77.5,7200
"2014-03-17 09:30:21.272",NA,NA,77.5,6400
"2014-03-17 09:30:21.306",NA,NA,77.5,5600
"2014-03-17 09:30:21.533",NA,NA,77.5,5200
"2014-03-17 09:30:21.748",NA,NA,77.5,4400
"2014-03-17 09:30:21.871",77.4,24000,NA,NA
"2014-03-17 09:30:22.007",NA,NA,77.5,4000
"2014-03-17 09:30:22.208",NA,NA,77.5,3600
"2014-03-17 09:30:22.434",77.5,6400,77.55,43600
"2014-03-17 09:30:22.488",77.5,7200,NA,NA
"2014-03-17 09:30:22.521",NA,NA,77.55,41600
"2014-03-17 09:30:22.816",NA,NA,77.55,37600
"2014-03-17 09:30:23.009",NA,NA,77.55,37200
"2014-03-17 09:30:23.045",77.5,11200,NA,NA
"2014-03-17 09:30:23.234",77.5,13200,NA,NA
"2014-03-17 09:30:23.258",NA,NA,77.55,36800
"2014-03-17 09:30:23.290",77.5,14000,NA,NA
"2014-03-17 09:30:23.349",77.5,14800,NA,NA
"2014-03-17 09:30:23.447",77.5,18800,NA,NA
"2014-03-17 09:30:24.372",NA,NA,77.55,36400
"2014-03-17 09:30:24.449",77.5,19600,NA,NA
"2014-03-17 09:30:24.486",77.5,20400,NA,NA
"2014-03-17 09:30:25.084",77.5,24400,NA,NA
"2014-03-17 09:30:25.109",77.5,24800,NA,NA
"2014-03-17 09:30:25.124",77.5,25600,NA,NA
"2014-03-17 09:30:25.125",77.5,26000,NA,NA
"2014-03-17 09:30:25.224",77.5,26400,NA,NA
"2014-03-17 09:30:25.226",NA,NA,77.55,36000
"2014-03-17 09:30:25.297",NA,NA,77.55,35600
"2014-03-17 09:30:25.314",77.5,30400,NA,NA
"2014-03-17 09:30:25.440",77.5,30800,NA,NA
"2014-03-17 09:30:25.461",77.5,20800,NA,NA
"2014-03-17 09:30:25.834",77.5,21200,NA,NA
"2014-03-17 09:30:26.055",77.5,20800,NA,NA
"2014-03-17 09:30:26.222",NA,NA,77.55,34400
"2014-03-17 09:30:26.228",77.5,21200,NA,NA
"2014-03-17 09:30:26.236",NA,NA,77.55,34000
"2014-03-17 09:30:26.238",NA,NA,77.55,33600
"2014-03-17 09:30:26.241",NA,NA,77.55,32800
"2014-03-17 09:30:26.295",NA,NA,77.55,24800
"2014-03-17 09:30:26.299",NA,NA,77.55,34800
"2014-03-17 09:30:26.397",77.5,21600,NA,NA
"2014-03-17 09:30:26.575",77.5,22800,NA,NA
"2014-03-17 09:30:26.681",77.5,22400,NA,NA
"2014-03-17 09:30:27.248",77.5,23200,NA,NA
"2014-03-17 09:30:27.313",77.5,23600,NA,NA
"2014-03-17 09:30:27.321",77.5,24800,NA,NA
"2014-03-17 09:30:27.388",77.5,25200,NA,NA
"2014-03-17 09:30:27.401",77.5,28400,NA,NA
"2014-03-17 09:30:27.512",77.5,28800,NA,NA
"2014-03-17 09:30:27.522",77.5,29600,NA,NA
"2014-03-17 09:30:27.634",NA,NA,77.55,35200
"2014-03-17 09:30:27.880",77.5,30400,NA,NA
"2014-03-17 09:30:27.892",77.5,30800,NA,NA
"2014-03-17 09:30:28.248",77.5,31200,NA,NA
"2014-03-17 09:30:28.319",77.5,33200,NA,NA
"2014-03-17 09:30:28.341",77.5,53200,NA,NA
"2014-03-17 09:30:28.393",77.5,54000,NA,NA
"2014-03-17 09:30:28.493",NA,NA,77.55,34400
"2014-03-17 09:30:28.607",77.5,54400,NA,NA
"2014-03-17 09:30:29.123",NA,NA,77.55,32400
"2014-03-17 09:30:29.267",77.5,54800,NA,NA
"2014-03-17 09:30:29.282",77.5,55200,NA,NA
"2014-03-17 09:30:29.322",NA,NA,77.55,8400
"2014-03-17 09:30:29.431",NA,NA,77.55,6000
"2014-03-17 09:30:29.584",77.5,66400,NA,NA
"2014-03-17 09:30:30.144",NA,NA,77.55,5600
"2014-03-17 09:30:30.347",77.5,67600,NA,NA
"2014-03-17 09:30:30.480",NA,NA,77.55,6000
"2014-03-17 09:30:30.516",NA,NA,77.55,4000
"2014-03-17 09:30:30.685",NA,NA,77.55,3600
"2014-03-17 09:30:30.723",NA,NA,77.55,3200
"2014-03-17 09:30:30.743",NA,NA,77.55,2400
"2014-03-17 09:30:30.768",77.5,68000,NA,NA
"2014-03-17 09:30:31.232",77.5,69200,NA,NA
"2014-03-17 09:30:31.257",77.5,70000,NA,NA
"2014-03-17 09:30:31.398",77.5,70400,NA,NA
"2014-03-17 09:30:31.406",77.5,80400,NA,NA
"2014-03-17 09:30:31.449",NA,NA,77.55,1600
"2014-03-17 09:30:31.472",77.5,81200,NA,NA
"2014-03-17 09:30:31.514",NA,NA,77.55,400
"2014-03-17 09:30:31.519",NA,NA,77.55,10400
"2014-03-17 09:30:31.685",77.5,82800,NA,NA
"2014-03-17 09:30:31.935",77.5,84800,NA,NA
"2014-03-17 09:30:32.041",77.5,91200,NA,NA
"2014-03-17 09:30:32.147",NA,NA,77.55,8400
"2014-03-17 09:30:32.228",NA,NA,77.55,8000
"2014-03-17 09:30:32.249",NA,NA,77.55,7200
"2014-03-17 09:30:32.309",NA,NA,77.55,6800
"2014-03-17 09:30:32.331",77.5,92400,NA,NA
"2014-03-17 09:30:32.500",NA,NA,77.55,7200
"2014-03-17 09:30:33.049",NA,NA,77.55,67200
"2014-03-17 09:30:33.106",NA,NA,77.55,69600
"2014-03-17 09:30:33.249",NA,NA,77.55,68800
"2014-03-17 09:30:33.259",NA,NA,77.55,68000
"2014-03-17 09:30:33.276",NA,NA,77.55,67200
"2014-03-17 09:30:33.303",77.5,93200,NA,NA
"2014-03-17 09:30:33.399",77.5,94800,NA,NA
"2014-03-17 09:30:33.399",NA,NA,77.55,66800
"2014-03-17 09:30:33.404",77.5,95200,NA,NA
"2014-03-17 09:30:33.409",77.5,96000,NA,NA
"2014-03-17 09:30:33.420",77.5,96400,NA,NA
"2014-03-17 09:30:34.217",NA,NA,77.55,66400
"2014-03-17 09:30:34.242",77.5,96800,NA,NA
"2014-03-17 09:30:34.259",NA,NA,77.55,65600
"2014-03-17 09:30:34.276",NA,NA,77.55,64800
"2014-03-17 09:30:34.297",NA,NA,77.55,63600
"2014-03-17 09:30:34.416",NA,NA,77.55,64000
"2014-03-17 09:30:34.488",77.5,98000,NA,NA
"2014-03-17 09:30:34.492",NA,NA,77.55,63600
"2014-03-17 09:30:34.516",NA,NA,77.55,63200
"2014-03-17 09:30:34.588",77.5,98400,NA,NA
"2014-03-17 09:30:35.237",NA,NA,77.55,62800
"2014-03-17 09:30:35.255",NA,NA,77.55,62000
"2014-03-17 09:30:35.305",77.5,98800,NA,NA
"2014-03-17 09:30:35.324",NA,NA,77.55,61200
"2014-03-17 09:30:35.376",NA,NA,77.55,60800
"2014-03-17 09:30:35.401",NA,NA,77.55,57200
"2014-03-17 09:30:35.589",NA,NA,77.55,56800
"2014-03-17 09:30:36.229",77.5,1e+05,NA,NA
"2014-03-17 09:30:36.241",77.5,100800,NA,NA
"2014-03-17 09:30:36.241",NA,NA,77.55,56400
"2014-03-17 09:30:36.242",77.5,102000,NA,NA
"2014-03-17 09:30:36.296",77.5,103200,NA,NA
"2014-03-17 09:30:36.325",NA,NA,77.55,56000
"2014-03-17 09:30:36.327",NA,NA,77.55,66000
"2014-03-17 09:30:36.334",NA,NA,77.55,65200
"2014-03-17 09:30:36.350",NA,NA,77.55,64400
"2014-03-17 09:30:36.371",77.5,105200,NA,NA
"2014-03-17 09:30:36.443",NA,NA,77.55,62000
"2014-03-17 09:30:36.488",77.5,105600,NA,NA
"2014-03-17 09:30:36.645",77.5,99200,NA,NA
"2014-03-17 09:30:37.151",NA,NA,77.55,62400
"2014-03-17 09:30:37.241",77.5,1e+05,NA,NA
"2014-03-17 09:30:37.327",NA,NA,77.55,62000
"2014-03-17 09:30:37.369",NA,NA,77.55,60800
"2014-03-17 09:30:37.370",NA,NA,77.55,58400
"2014-03-17 09:30:37.404",NA,NA,77.55,57200
"2014-03-17 09:30:37.408",NA,NA,77.55,56400
"2014-03-17 09:30:37.420",77.5,100400,NA,NA
"2014-03-17 09:30:38.241",NA,NA,77.55,56000
"2014-03-17 09:30:38.243",77.5,101200,NA,NA
"2014-03-17 09:30:38.256",NA,NA,77.55,55600
"2014-03-17 09:30:38.364",77.5,103200,NA,NA
"2014-03-17 09:30:38.385",NA,NA,77.55,55200
"2014-03-17 09:30:38.418",77.5,103600,NA,NA
"2014-03-17 09:30:38.591",77.5,104400,NA,NA
"2014-03-17 09:30:39.153",77.5,105600,NA,NA
"2014-03-17 09:30:39.228",77.5,106400,NA,NA
"2014-03-17 09:30:39.271",77.5,106800,NA,NA
"2014-03-17 09:30:39.292",NA,NA,77.55,54800
"2014-03-17 09:30:39.365",NA,NA,77.55,54000
"2014-03-17 09:30:39.390",NA,NA,77.55,53600
"2014-03-17 09:30:39.406",NA,NA,77.55,51600
"2014-03-17 09:30:39.407",NA,NA,77.55,51200
"2014-03-17 09:30:39.450",NA,NA,77.55,50400
"2014-03-17 09:30:40.184",NA,NA,77.55,49600
"2014-03-17 09:30:40.231",NA,NA,77.55,49200
"2014-03-17 09:30:40.237",77.5,107200,NA,NA
"2014-03-17 09:30:40.268",NA,NA,77.55,48400
"2014-03-17 09:30:40.272",NA,NA,77.55,38400
"2014-03-17 09:30:40.307",NA,NA,77.55,37200
"2014-03-17 09:30:40.349",NA,NA,77.55,36800
"2014-03-17 09:30:40.351",77.5,107600,NA,NA
"2014-03-17 09:30:40.397",NA,NA,77.55,36000
"2014-03-17 09:30:40.473",77.5,108800,NA,NA
"2014-03-17 09:30:40.478",NA,NA,77.55,35600
"2014-03-17 09:30:41.279",NA,NA,77.55,35200
"2014-03-17 09:30:41.294",77.5,109600,NA,NA
"2014-03-17 09:30:41.307",77.5,110800,NA,NA
"2014-03-17 09:30:41.350",77.5,111200,NA,NA
"2014-03-17 09:30:41.377",77.5,111600,NA,NA
"2014-03-17 09:30:41.384",NA,NA,77.55,34400
"2014-03-17 09:30:41.412",NA,NA,77.55,33600
"2014-03-17 09:30:41.458",77.5,112000,NA,NA
"2014-03-17 09:30:41.465",NA,NA,77.55,33200
"2014-03-17 09:30:41.648",77.5,118400,NA,NA
"2014-03-17 09:30:42.234",NA,NA,77.55,32400
"2014-03-17 09:30:42.269",77.5,122400,NA,NA
"2014-03-17 09:30:42.315",NA,NA,77.55,31600
"2014-03-17 09:30:42.368",77.5,122800,NA,NA
"2014-03-17 09:30:42.410",77.5,123600,NA,NA
"2014-03-17 09:30:43.064",77.5,124000,NA,NA
"2014-03-17 09:30:43.229",NA,NA,77.55,29600
"2014-03-17 09:30:43.234",NA,NA,77.55,28400
"2014-03-17 09:30:43.241",NA,NA,77.55,28000
"2014-03-17 09:30:43.270",77.5,124800,NA,NA
"2014-03-17 09:30:43.283",NA,NA,77.55,27600
"2014-03-17 09:30:43.303",77.5,125200,NA,NA
"2014-03-17 09:30:43.379",NA,NA,77.55,27200
"2014-03-17 09:30:43.403",NA,NA,77.55,23200
"2014-03-17 09:30:43.447",NA,NA,77.55,22800
"2014-03-17 09:30:43.542",NA,NA,77.55,16400
"2014-03-17 09:30:43.556",NA,NA,77.55,15600
"2014-03-17 09:30:43.573",NA,NA,77.55,14800
"2014-03-17 09:30:43.585",NA,NA,77.55,14000
"2014-03-17 09:30:43.818",NA,NA,77.55,13600
"2014-03-17 09:30:43.818",77.5,124800,NA,NA
"2014-03-17 09:30:43.975",77.5,116000,NA,NA
"2014-03-17 09:30:44.232",77.5,117200,NA,NA
"2014-03-17 09:30:45.268",77.5,115200,NA,NA
"2014-03-17 09:30:45.433",77.5,114800,NA,NA
"2014-03-17 09:30:45.525",77.5,114400,NA,NA
"2014-03-17 09:30:46.001",NA,NA,77.55,10800
"2014-03-17 09:30:49.182",NA,NA,77.55,11200
"2014-03-17 09:30:49.793",77.5,115200,NA,NA
"2014-03-17 09:30:50.228",77.5,117200,NA,NA
"2014-03-17 09:30:50.276",NA,NA,77.55,10800
"2014-03-17 09:30:50.288",NA,NA,77.55,10000
"2014-03-17 09:30:50.325",77.5,127200,NA,NA
"2014-03-17 09:30:50.367",77.5,128000,NA,NA
"2014-03-17 09:30:50.369",77.5,129200,NA,NA
"2014-03-17 09:30:50.424",77.5,127200,NA,NA
"2014-03-17 09:30:50.473",NA,NA,77.55,9600
"2014-03-17 09:30:50.482",NA,NA,77.55,10000
"2014-03-17 09:30:50.488",NA,NA,77.55,9200
"2014-03-17 09:30:50.557",77.5,126400,NA,NA
"2014-03-17 09:30:51.262",77.5,126800,NA,NA
"2014-03-17 09:30:51.419",77.5,136800,NA,NA
"2014-03-17 09:30:51.794",77.5,136400,NA,NA
"2014-03-17 09:30:51.798",NA,NA,77.55,8800
"2014-03-17 09:30:52.304",77.5,136800,NA,NA
"2014-03-17 09:30:52.469",77.5,137200,NA,NA
"2014-03-17 09:30:53.558",NA,NA,77.55,8000
"2014-03-17 09:30:53.689",77.5,97200,NA,NA
"2014-03-17 09:30:53.780",77.5,97600,NA,NA
"2014-03-17 09:30:53.853",77.5,96400,NA,NA
"2014-03-17 09:30:53.873",77.5,92000,NA,NA
"2014-03-17 09:30:54.330",77.5,91600,NA,NA
"2014-03-17 09:30:54.330",NA,NA,77.55,7600
"2014-03-17 09:30:54.348",77.5,92400,NA,NA
"2014-03-17 09:30:54.579",NA,NA,77.55,9200
"2014-03-17 09:30:54.581",77.5,90800,NA,NA
"2014-03-17 09:30:54.738",77.5,90400,NA,NA
"2014-03-17 09:30:55.577",NA,NA,77.55,9600
"2014-03-17 09:30:56.739",NA,NA,77.55,8800
"2014-03-17 09:30:59.405",NA,NA,77.55,2800
"2014-03-17 09:30:59.475",NA,NA,77.55,2400
"2014-03-17 09:30:59.475",77.5,90000,NA,NA
"2014-03-17 09:30:59.660",77.5,89200,NA,NA
"2014-03-17 09:30:59.964",77.5,82800,NA,NA
"2014-03-17 09:31:00.619",NA,NA,77.55,2000
"2014-03-17 09:31:00.631",NA,NA,77.55,1600
"2014-03-17 09:31:00.663",NA,NA,77.55,1200
"2014-03-17 09:31:00.664",NA,NA,77.55,800
"2014-03-17 09:31:01.457",77.5,83200,NA,NA
"2014-03-17 09:31:02.473",NA,NA,77.55,30800
"2014-03-17 09:31:02.525",NA,NA,77.55,32000
"2014-03-17 09:31:06.046",77.5,83600,NA,NA
"2014-03-17 09:31:07.126",NA,NA,77.55,35200
"2014-03-17 09:31:07.581",NA,NA,77.55,34400
"2014-03-17 09:31:10.256",NA,NA,77.55,33600
"2014-03-17 09:31:10.426",NA,NA,77.55,28800
"2014-03-17 09:31:10.861",NA,NA,77.55,27200
"2014-03-17 09:31:14.902",NA,NA,77.55,26800
"2014-03-17 09:31:16.176",NA,NA,77.55,36800
"2014-03-17 09:31:16.206",NA,NA,77.55,34400
"2014-03-17 09:31:17.603",NA,NA,77.55,34800
"2014-03-17 09:31:22.793",77.5,84000,NA,NA
"2014-03-17 09:31:23.575",NA,NA,77.55,34400
"2014-03-17 09:31:24.428",77.5,84800,NA,NA
"2014-03-17 09:31:25.539",NA,NA,77.55,34000
"2014-03-17 09:31:30.764",NA,NA,77.55,74000
"2014-03-17 09:31:30.821",NA,NA,77.55,76000
"2014-03-17 09:31:32.682",77.5,84400,NA,NA
"2014-03-17 09:31:32.682",NA,NA,77.55,75600
"2014-03-17 09:31:33.116",77.5,84800,NA,NA
"2014-03-17 09:31:34.710",77.5,92800,NA,NA
"2014-03-17 09:31:35.711",77.5,84800,NA,NA
"2014-03-17 09:31:37.615",NA,NA,77.55,73600
"2014-03-17 09:31:40.636",NA,NA,77.55,73200
"2014-03-17 09:31:41.371",77.5,85200,NA,NA
"2014-03-17 09:31:41.597",77.5,86000,NA,NA
"2014-03-17 09:31:45.432",NA,NA,77.55,74000
"2014-03-17 09:31:48.221",NA,NA,77.55,73200
"2014-03-17 09:31:49.869",NA,NA,77.55,72400
"2014-03-17 09:31:50.302",NA,NA,77.55,70000
"2014-03-17 09:31:50.878",77.5,94000,NA,NA
"2014-03-17 09:31:53.871",NA,NA,77.55,69600
"2014-03-17 09:31:54.963",77.5,94400,NA,NA
"2014-03-17 09:31:56.019",NA,NA,77.55,59600
"2014-03-17 09:31:56.545",NA,NA,77.55,59200
"2014-03-17 09:31:56.634",77.5,93600,NA,NA
"2014-03-17 09:31:56.772",77.5,93200,NA,NA
"2014-03-17 09:31:58.150",NA,NA,77.55,58800
"2014-03-17 09:31:58.874",NA,NA,77.55,58000
"2014-03-17 09:31:59.442",77.5,85200,NA,NA
"2014-03-17 09:32:01.401",NA,NA,77.55,57600
"2014-03-17 09:32:01.689",NA,NA,77.55,66400
"2014-03-17 09:32:04.444",77.5,94000,NA,NA
"2014-03-17 09:32:04.691",77.5,110000,NA,NA
"2014-03-17 09:32:05.867",NA,NA,77.55,66000
"2014-03-17 09:32:07.167",NA,NA,77.55,68000
"2014-03-17 09:32:07.458",77.5,101200,NA,NA
"2014-03-17 09:32:09.928",NA,NA,77.55,66800
"2014-03-17 09:32:12.461",77.5,109200,NA,NA
"2014-03-17 09:32:13.830",NA,NA,77.55,64400
"2014-03-17 09:32:13.851",77.5,108800,NA,NA
"2014-03-17 09:32:15.434",NA,NA,77.55,63600
"2014-03-17 09:32:15.563",NA,NA,77.55,64400
"2014-03-17 09:32:17.254",77.5,109600,NA,NA
"2014-03-17 09:32:18.850",77.5,110400,NA,NA
"2014-03-17 09:32:19.769",77.5,102400,NA,NA
"2014-03-17 09:32:21.020",77.5,102000,NA,NA
"2014-03-17 09:32:21.173",77.5,101200,NA,NA
"2014-03-17 09:32:22.160",NA,NA,77.55,64000
"2014-03-17 09:32:22.678",NA,NA,77.55,62000
"2014-03-17 09:32:22.748",NA,NA,77.55,61600
"2014-03-17 09:32:22.809",NA,NA,77.55,60800
"2014-03-17 09:32:23.204",NA,NA,77.55,60400
"2014-03-17 09:32:23.334",NA,NA,77.55,57600
"2014-03-17 09:32:24.421",77.5,100800,NA,NA
"2014-03-17 09:32:24.550",NA,NA,77.55,56400
"2014-03-17 09:32:24.566",77.5,1e+05,NA,NA
"2014-03-17 09:32:24.769",NA,NA,77.55,56000
"2014-03-17 09:32:24.894",NA,NA,77.55,66000
"2014-03-17 09:32:25.093",77.5,100400,NA,NA
"2014-03-17 09:32:27.403",NA,NA,77.55,66800
"2014-03-17 09:32:27.459",NA,NA,77.55,56800
"2014-03-17 09:32:31.317",77.5,100800,NA,NA
"2014-03-17 09:32:31.619",NA,NA,77.55,56400
"2014-03-17 09:32:32.506",77.5,84800,NA,NA
"2014-03-17 09:32:35.213",NA,NA,77.55,66400
"2014-03-17 09:32:38.800",77.5,100800,NA,NA
"2014-03-17 09:32:39.008",NA,NA,77.55,82400
"2014-03-17 09:32:39.756",NA,NA,77.55,82000
"2014-03-17 09:32:39.756",NA,NA,77.55,83200
"2014-03-17 09:32:40.391",NA,NA,77.55,82800
"2014-03-17 09:32:41.802",77.5,109200,NA,NA
"2014-03-17 09:32:43.006",NA,NA,77.55,66800
"2014-03-17 09:32:43.301",77.5,109600,NA,NA
"2014-03-17 09:32:43.302",77.5,110400,NA,NA
"2014-03-17 09:32:43.556",NA,NA,77.55,66400
"2014-03-17 09:32:45.111",77.5,102000,NA,NA
"2014-03-17 09:32:47.925",77.5,101200,NA,NA
"2014-03-17 09:32:47.925",NA,NA,77.55,65600
"2014-03-17 09:32:51.667",77.5,106000,NA,NA
"2014-03-17 09:32:52.111",77.5,114400,NA,NA
"2014-03-17 09:32:54.202",77.5,116400,NA,NA
"2014-03-17 09:32:54.246",77.5,116800,NA,NA
"2014-03-17 09:32:54.420",77.5,117200,NA,NA
"2014-03-17 09:32:54.463",77.5,117600,NA,NA
"2014-03-17 09:32:54.724",77.5,118000,NA,NA
"2014-03-17 09:32:54.897",77.5,120000,NA,NA
"2014-03-17 09:32:55.246",77.5,120400,NA,NA
"2014-03-17 09:32:55.333",77.5,121200,NA,NA
"2014-03-17 09:32:55.376",77.5,121600,NA,NA
"2014-03-17 09:32:59.037",77.5,113200,NA,NA
"2014-03-17 09:33:00.434",NA,NA,77.55,66400
"2014-03-17 09:33:00.755",77.5,13200,NA,NA
"2014-03-17 09:33:00.755",77.45,36000,NA,NA
"2014-03-17 09:33:00.775",77.45,27600,NA,NA
"2014-03-17 09:33:01.065",NA,NA,77.55,66800
"2014-03-17 09:33:01.105",NA,NA,77.5,3600
"2014-03-17 09:33:01.683",NA,NA,77.5,2800
"2014-03-17 09:33:01.835",NA,NA,77.5,4000
"2014-03-17 09:33:01.999",77.45,26000,NA,NA
"2014-03-17 09:33:02.133",77.45,12800,NA,NA
"2014-03-17 09:33:02.905",NA,NA,77.5,117200
"2014-03-17 09:33:03.787",NA,NA,77.5,119200
"2014-03-17 09:33:04.552",NA,NA,77.5,128000
"2014-03-17 09:33:04.970",77.45,12400,NA,NA
"2014-03-17 09:33:05.457",NA,NA,77.5,133200
"2014-03-17 09:33:09.445",77.4,63600,77.45,400
"2014-03-17 09:33:09.449",77.4,73200,NA,NA
"2014-03-17 09:33:09.450",NA,NA,77.45,1200
