"Time","BidPrice","BidSize","AskPrice","AskSize"
"2014-03-19 09:20:00.175",77,344800,77.15,12400
"2014-03-19 09:30:00.089",NA,NA,77.15,16000
"2014-03-19 09:30:00.105",77.05,50000,NA,NA
"2014-03-19 09:30:00.106",NA,NA,77.15,4800
"2014-03-19 09:30:00.135",NA,NA,77.15,6800
"2014-03-19 09:30:00.160",NA,NA,77.15,8800
"2014-03-19 09:30:00.183",NA,NA,77.15,9600
"2014-03-19 09:30:00.331",NA,NA,77.15,9200
"2014-03-19 09:30:00.367",77.05,49200,NA,NA
"2014-03-19 09:30:00.824",NA,NA,77.15,10000
"2014-03-19 09:30:01.044",77,351200,NA,NA
"2014-03-19 09:30:01.054",NA,NA,77.1,22000
"2014-03-19 09:30:01.136",77,330800,NA,NA
"2014-03-19 09:30:01.144",NA,NA,77.15,8800
"2014-03-19 09:30:01.145",NA,NA,77.15,30800
"2014-03-19 09:30:01.146",NA,NA,77.15,30400
"2014-03-19 09:30:01.168",NA,NA,77.15,40400
"2014-03-19 09:30:01.169",NA,NA,77.15,18400
"2014-03-19 09:30:01.171",NA,NA,77.1,22000
"2014-03-19 09:30:01.181",77,331200,NA,NA
"2014-03-19 09:30:01.192",NA,NA,77.1,30800
"2014-03-19 09:30:01.194",NA,NA,77.1,8800
"2014-03-19 09:30:01.196",NA,NA,77.05,22000
"2014-03-19 09:30:01.268",NA,NA,77.1,8800
"2014-03-19 09:30:01.274",77,331600,NA,NA
"2014-03-19 09:30:01.275",NA,NA,77.05,11200
"2014-03-19 09:30:01.275",77,332000,NA,NA
"2014-03-19 09:30:01.276",77,332800,NA,NA
"2014-03-19 09:30:01.276",77,333200,NA,NA
"2014-03-19 09:30:01.277",77,333600,NA,NA
"2014-03-19 09:30:01.286",NA,NA,77.05,7200
"2014-03-19 09:30:01.291",NA,NA,77.05,16400
"2014-03-19 09:30:01.300",77,328400,NA,NA
"2014-03-19 09:30:01.518",77,328800,NA,NA
"2014-03-19 09:30:01.689",77,329600,NA,NA
"2014-03-19 09:30:02.049",NA,NA,77.05,38400
"2014-03-19 09:30:02.192",77,330400,NA,NA
"2014-03-19 09:30:02.212",77,330800,NA,NA
"2014-03-19 09:30:02.255",NA,NA,77.05,37200
"2014-03-19 09:30:02.274",77,333200,NA,NA
"2014-03-19 09:30:02.305",NA,NA,77.05,36800
"2014-03-19 09:30:02.322",77,334400,NA,NA
"2014-03-19 09:30:02.379",77,336000,NA,NA
"2014-03-19 09:30:02.521",NA,NA,77.05,36400
"2014-03-19 09:30:02.688",77,336800,NA,NA
"2014-03-19 09:30:02.718",77,336400,NA,NA
"2014-03-19 09:30:02.936",NA,NA,77.05,37200
"2014-03-19 09:30:03.029",NA,NA,77.05,36800
"2014-03-19 09:30:03.063",77,336000,NA,NA
"2014-03-19 09:30:03.133",NA,NA,77.05,36400
"2014-03-19 09:30:03.173",NA,NA,77.05,41600
"2014-03-19 09:30:03.176",NA,NA,77.05,19600
"2014-03-19 09:30:03.178",NA,NA,77.15,4800
"2014-03-19 09:30:03.178",77,314000,NA,NA
"2014-03-19 09:30:03.180",NA,NA,77.15,26800
"2014-03-19 09:30:03.256",77,310800,NA,NA
"2014-03-19 09:30:03.275",NA,NA,77.1,400
"2014-03-19 09:30:03.291",77,320800,NA,NA
"2014-03-19 09:30:03.293",77,321200,NA,NA
"2014-03-19 09:30:03.308",NA,NA,77.05,400
"2014-03-19 09:30:03.353",77,321600,NA,NA
"2014-03-19 09:30:03.386",77,322400,NA,NA
"2014-03-19 09:30:03.390",77,292800,NA,NA
"2014-03-19 09:30:03.403",77,293600,NA,NA
"2014-03-19 09:30:03.405",NA,NA,77.1,400
"2014-03-19 09:30:03.407",NA,NA,77.05,29600
"2014-03-19 09:30:03.409",NA,NA,77.05,51600
"2014-03-19 09:30:03.418",77,294000,NA,NA
"2014-03-19 09:30:03.428",77,294400,NA,NA
"2014-03-19 09:30:03.437",NA,NA,77.05,51200
"2014-03-19 09:30:03.585",NA,NA,77.05,50000
"2014-03-19 09:30:03.603",77,294800,NA,NA
"2014-03-19 09:30:03.631",77,311600,NA,NA
"2014-03-19 09:30:03.637",77,312400,NA,NA
"2014-03-19 09:30:03.755",77,313200,NA,NA
"2014-03-19 09:30:03.789",NA,NA,77.05,52800
"2014-03-19 09:30:03.804",77,313600,NA,NA
"2014-03-19 09:30:03.929",NA,NA,77.05,52400
"2014-03-19 09:30:04.047",NA,NA,77.05,54400
"2014-03-19 09:30:04.061",77,310800,NA,NA
"2014-03-19 09:30:04.069",NA,NA,77.05,58000
"2014-03-19 09:30:04.139",77,311200,NA,NA
"2014-03-19 09:30:04.263",77,311600,NA,NA
"2014-03-19 09:30:04.275",77,312000,NA,NA
"2014-03-19 09:30:04.293",77,312800,NA,NA
"2014-03-19 09:30:04.431",77,313200,NA,NA
"2014-03-19 09:30:04.434",77,296800,NA,NA
"2014-03-19 09:30:04.465",77,297200,NA,NA
"2014-03-19 09:30:04.533",77,301200,NA,NA
"2014-03-19 09:30:04.596",77,302400,NA,NA
"2014-03-19 09:30:04.731",77,303200,NA,NA
"2014-03-19 09:30:04.895",77,303600,NA,NA
"2014-03-19 09:30:04.913",NA,NA,77.05,60400
"2014-03-19 09:30:04.927",77,304400,NA,NA
"2014-03-19 09:30:04.971",77,306400,NA,NA
"2014-03-19 09:30:05.039",77,305600,NA,NA
"2014-03-19 09:30:05.124",77,306800,NA,NA
"2014-03-19 09:30:05.194",NA,NA,77.05,60000
"2014-03-19 09:30:05.286",77,307200,NA,NA
"2014-03-19 09:30:05.334",77,308000,NA,NA
"2014-03-19 09:30:05.389",77,307200,NA,NA
"2014-03-19 09:30:05.439",77,312000,NA,NA
"2014-03-19 09:30:05.547",77,313600,NA,NA
"2014-03-19 09:30:05.586",77,314000,NA,NA
"2014-03-19 09:30:06.222",NA,NA,77.05,59200
"2014-03-19 09:30:06.228",77,315200,NA,NA
"2014-03-19 09:30:06.244",77,315600,NA,NA
"2014-03-19 09:30:06.286",77,316000,NA,NA
"2014-03-19 09:30:06.353",77,316800,NA,NA
"2014-03-19 09:30:06.362",77,317200,NA,NA
"2014-03-19 09:30:06.364",77,318000,NA,NA
"2014-03-19 09:30:06.416",NA,NA,77.05,60800
"2014-03-19 09:30:06.452",77,318800,NA,NA
"2014-03-19 09:30:06.486",NA,NA,77.05,60400
"2014-03-19 09:30:06.526",77,319200,NA,NA
"2014-03-19 09:30:06.616",NA,NA,77.05,63200
"2014-03-19 09:30:07.193",NA,NA,77.05,62800
"2014-03-19 09:30:07.244",NA,NA,77.05,62400
"2014-03-19 09:30:07.357",77,320000,NA,NA
"2014-03-19 09:30:07.364",77,322800,NA,NA
"2014-03-19 09:30:07.439",77,326800,NA,NA
"2014-03-19 09:30:07.454",77,329200,NA,NA
"2014-03-19 09:30:07.534",77,330400,NA,NA
"2014-03-19 09:30:07.752",77,333200,NA,NA
"2014-03-19 09:30:07.838",NA,NA,77.05,64800
"2014-03-19 09:30:08.229",77,339200,NA,NA
"2014-03-19 09:30:08.248",77,343200,NA,NA
"2014-03-19 09:30:08.279",77,343600,NA,NA
"2014-03-19 09:30:08.349",77,344000,NA,NA
"2014-03-19 09:30:08.381",77,344400,NA,NA
"2014-03-19 09:30:08.409",77,345200,NA,NA
"2014-03-19 09:30:08.423",77,345600,NA,NA
"2014-03-19 09:30:08.438",77,347600,NA,NA
"2014-03-19 09:30:08.441",77,348000,NA,NA
"2014-03-19 09:30:08.581",NA,NA,77.05,64400
"2014-03-19 09:30:08.599",77,348400,NA,NA
"2014-03-19 09:30:08.651",NA,NA,77.05,64000
"2014-03-19 09:30:09.288",77,348800,NA,NA
"2014-03-19 09:30:09.309",77,349600,NA,NA
"2014-03-19 09:30:09.382",77,350000,NA,NA
"2014-03-19 09:30:09.451",77,350800,NA,NA
"2014-03-19 09:30:09.522",77,351200,NA,NA
"2014-03-19 09:30:09.534",77,363200,NA,NA
"2014-03-19 09:30:09.641",NA,NA,77.05,61200
"2014-03-19 09:30:09.647",NA,NA,77.05,66800
"2014-03-19 09:30:10.211",77,363600,NA,NA
"2014-03-19 09:30:10.232",77,364400,NA,NA
"2014-03-19 09:30:10.263",77,364800,NA,NA
"2014-03-19 09:30:10.379",77,365200,NA,NA
"2014-03-19 09:30:10.581",77,371200,NA,NA
"2014-03-19 09:30:10.621",NA,NA,77.05,66000
"2014-03-19 09:30:10.759",77,371600,NA,NA
"2014-03-19 09:30:10.950",NA,NA,77.05,66400
"2014-03-19 09:30:10.950",77,372000,NA,NA
"2014-03-19 09:30:11.401",77,372400,NA,NA
"2014-03-19 09:30:11.410",77,373600,NA,NA
"2014-03-19 09:30:11.415",77,374400,NA,NA
"2014-03-19 09:30:11.427",77,374800,NA,NA
"2014-03-19 09:30:11.439",77,375200,NA,NA
"2014-03-19 09:30:11.451",77,375600,NA,NA
"2014-03-19 09:30:11.470",NA,NA,77.05,65600
"2014-03-19 09:30:11.475",77,384400,NA,NA
"2014-03-19 09:30:11.559",NA,NA,77.05,63200
"2014-03-19 09:30:11.560",77,384800,NA,NA
"2014-03-19 09:30:11.566",NA,NA,77.05,68000
"2014-03-19 09:30:11.640",NA,NA,77.05,66800
"2014-03-19 09:30:11.802",NA,NA,77.05,66400
"2014-03-19 09:30:12.057",77,385200,NA,NA
"2014-03-19 09:30:12.186",NA,NA,77.05,66000
"2014-03-19 09:30:12.249",77,389200,NA,NA
"2014-03-19 09:30:12.252",77,390400,NA,NA
"2014-03-19 09:30:12.261",77,392000,NA,NA
"2014-03-19 09:30:12.279",77,392400,NA,NA
"2014-03-19 09:30:12.326",77,395600,NA,NA
"2014-03-19 09:30:12.345",NA,NA,77.05,60400
"2014-03-19 09:30:12.351",NA,NA,77.05,68800
"2014-03-19 09:30:12.361",77,397600,NA,NA
"2014-03-19 09:30:12.381",77,398800,NA,NA
"2014-03-19 09:30:12.395",77,408800,NA,NA
"2014-03-19 09:30:12.415",77,409600,NA,NA
"2014-03-19 09:30:12.448",77,410000,NA,NA
"2014-03-19 09:30:12.469",77,412000,NA,NA
"2014-03-19 09:30:12.541",77,412400,NA,NA
"2014-03-19 09:30:12.581",77,412800,NA,NA
"2014-03-19 09:30:12.583",77,413600,NA,NA
"2014-03-19 09:30:12.732",77,414400,NA,NA
"2014-03-19 09:30:13.055",77,414000,NA,NA
"2014-03-19 09:30:13.217",77,414800,NA,NA
"2014-03-19 09:30:13.423",77,415200,NA,NA
"2014-03-19 09:30:13.562",NA,NA,77.05,63600
"2014-03-19 09:30:13.569",NA,NA,77.05,62800
"2014-03-19 09:30:13.615",77,415600,NA,NA
"2014-03-19 09:30:13.683",77,416400,NA,NA
"2014-03-19 09:30:13.795",77,417200,NA,NA
"2014-03-19 09:30:13.800",NA,NA,77.05,62400
"2014-03-19 09:30:14.003",77,418000,NA,NA
"2014-03-19 09:30:14.156",77,424400,NA,NA
"2014-03-19 09:30:14.157",NA,NA,77.05,49600
"2014-03-19 09:30:14.166",NA,NA,77.05,47600
"2014-03-19 09:30:14.360",77,424800,NA,NA
"2014-03-19 09:30:14.373",77,425600,NA,NA
"2014-03-19 09:30:14.441",77,427600,NA,NA
"2014-03-19 09:30:14.539",NA,NA,77.05,47200
"2014-03-19 09:30:14.556",NA,NA,77.05,42400
"2014-03-19 09:30:14.562",NA,NA,77.05,49600
"2014-03-19 09:30:14.581",77,429200,NA,NA
"2014-03-19 09:30:14.646",NA,NA,77.05,48400
"2014-03-19 09:30:14.748",NA,NA,77.05,48000
"2014-03-19 09:30:14.918",77,430400,NA,NA
"2014-03-19 09:30:14.961",NA,NA,77.05,47600
"2014-03-19 09:30:14.964",77,431200,NA,NA
"2014-03-19 09:30:15.042",NA,NA,77.05,49600
"2014-03-19 09:30:15.146",77,431600,NA,NA
"2014-03-19 09:30:15.206",NA,NA,77.05,49200
"2014-03-19 09:30:15.241",NA,NA,77.05,40800
"2014-03-19 09:30:15.248",NA,NA,77.05,52000
"2014-03-19 09:30:15.303",77,432400,NA,NA
"2014-03-19 09:30:15.484",77,434400,NA,NA
"2014-03-19 09:30:16.099",77,435600,NA,NA
"2014-03-19 09:30:16.197",NA,NA,77.05,51600
"2014-03-19 09:30:16.294",77,436400,NA,NA
"2014-03-19 09:30:16.474",77,436800,NA,NA
"2014-03-19 09:30:16.488",77,437200,NA,NA
"2014-03-19 09:30:16.495",NA,NA,77.05,49600
"2014-03-19 09:30:16.496",NA,NA,77.05,52400
"2014-03-19 09:30:16.556",77,437600,NA,NA
"2014-03-19 09:30:17.098",NA,NA,77.05,55600
"2014-03-19 09:30:17.233",77,438800,NA,NA
"2014-03-19 09:30:17.318",77,448800,NA,NA
"2014-03-19 09:30:17.563",77,449200,NA,NA
"2014-03-19 09:30:17.594",77,449600,NA,NA
"2014-03-19 09:30:17.606",77,450800,NA,NA
"2014-03-19 09:30:17.654",NA,NA,77.05,48400
"2014-03-19 09:30:17.661",NA,NA,77.05,58000
"2014-03-19 09:30:17.776",77,450400,NA,NA
"2014-03-19 09:30:18.032",NA,NA,77.05,57200
"2014-03-19 09:30:18.045",NA,NA,77.05,46000
"2014-03-19 09:30:18.052",NA,NA,77.05,60000
"2014-03-19 09:30:18.054",77,452400,NA,NA
"2014-03-19 09:30:18.077",NA,NA,77.05,59600
"2014-03-19 09:30:18.384",NA,NA,77.05,56800
"2014-03-19 09:30:18.386",NA,NA,77.05,60800
"2014-03-19 09:30:18.437",77,454800,NA,NA
"2014-03-19 09:30:18.448",NA,NA,77.05,60000
"2014-03-19 09:30:18.451",77,456000,NA,NA
"2014-03-19 09:30:18.491",77,456400,NA,NA
"2014-03-19 09:30:18.928",NA,NA,77.05,56000
"2014-03-19 09:30:18.929",NA,NA,77.05,60800
"2014-03-19 09:30:19.145",NA,NA,77.05,60000
"2014-03-19 09:30:19.243",NA,NA,77.05,53600
"2014-03-19 09:30:19.345",77,448800,NA,NA
"2014-03-19 09:30:19.378",77,449200,NA,NA
"2014-03-19 09:30:19.425",NA,NA,77.05,48800
"2014-03-19 09:30:19.426",NA,NA,77.05,54400
"2014-03-19 09:30:19.571",NA,NA,77.05,54000
"2014-03-19 09:30:19.639",NA,NA,77.05,52000
"2014-03-19 09:30:19.666",77,449600,NA,NA
"2014-03-19 09:30:19.801",77,450000,NA,NA
"2014-03-19 09:30:19.803",NA,NA,77.05,56000
"2014-03-19 09:30:19.879",NA,NA,77.05,50400
"2014-03-19 09:30:19.880",NA,NA,77.05,58400
"2014-03-19 09:30:19.935",NA,NA,77.05,57200
"2014-03-19 09:30:19.936",77,452400,NA,NA
"2014-03-19 09:30:19.994",77,451200,NA,NA
"2014-03-19 09:30:20.124",77,453200,NA,NA
"2014-03-19 09:30:20.247",NA,NA,77.05,56800
"2014-03-19 09:30:20.273",77,453600,NA,NA
"2014-03-19 09:30:20.318",77,454000,NA,NA
"2014-03-19 09:30:20.383",77,454800,NA,NA
"2014-03-19 09:30:20.433",NA,NA,77.05,56000
"2014-03-19 09:30:20.548",77,455600,NA,NA
"2014-03-19 09:30:20.580",77,459600,NA,NA
"2014-03-19 09:30:20.586",77,462800,NA,NA
"2014-03-19 09:30:20.628",NA,NA,77.05,55600
"2014-03-19 09:30:20.660",NA,NA,77.05,47600
"2014-03-19 09:30:20.661",NA,NA,77.05,58400
"2014-03-19 09:30:20.761",NA,NA,77.05,62400
"2014-03-19 09:30:20.766",NA,NA,77.05,64400
"2014-03-19 09:30:20.771",NA,NA,77.05,68800
"2014-03-19 09:30:20.966",NA,NA,77.05,59200
"2014-03-19 09:30:20.973",NA,NA,77.05,71200
"2014-03-19 09:30:21.153",77,464400,NA,NA
"2014-03-19 09:30:21.231",77,464800,NA,NA
"2014-03-19 09:30:21.292",NA,NA,77.05,70800
"2014-03-19 09:30:21.326",77,465200,NA,NA
"2014-03-19 09:30:21.365",NA,NA,77.05,64400
"2014-03-19 09:30:21.467",77,458800,NA,NA
"2014-03-19 09:30:21.530",NA,NA,77.05,53600
"2014-03-19 09:30:21.531",NA,NA,77.05,64800
"2014-03-19 09:30:21.580",77,459200,NA,NA
"2014-03-19 09:30:21.580",77,462400,NA,NA
"2014-03-19 09:30:21.640",NA,NA,77.05,64000
"2014-03-19 09:30:22.134",NA,NA,77.05,52800
"2014-03-19 09:30:22.135",NA,NA,77.05,64800
"2014-03-19 09:30:22.162",NA,NA,77.05,57200
"2014-03-19 09:30:22.171",NA,NA,77.05,67600
"2014-03-19 09:30:22.230",77,462800,NA,NA
"2014-03-19 09:30:22.318",77,463200,NA,NA
"2014-03-19 09:30:22.416",77,464000,NA,NA
"2014-03-19 09:30:22.435",NA,NA,77.05,67200
"2014-03-19 09:30:22.656",NA,NA,77.05,66800
"2014-03-19 09:30:22.906",NA,NA,77.05,54800
"2014-03-19 09:30:22.907",NA,NA,77.05,67600
"2014-03-19 09:30:23.081",77,464800,NA,NA
"2014-03-19 09:30:23.186",NA,NA,77.05,77200
"2014-03-19 09:30:23.319",77,465600,NA,NA
"2014-03-19 09:30:23.409",77,466000,NA,NA
"2014-03-19 09:30:23.412",77,467200,NA,NA
"2014-03-19 09:30:23.491",NA,NA,77.05,76400
"2014-03-19 09:30:23.510",NA,NA,77.05,63600
"2014-03-19 09:30:23.511",NA,NA,77.05,77200
"2014-03-19 09:30:23.573",NA,NA,77.05,76000
"2014-03-19 09:30:23.581",NA,NA,77.05,75200
"2014-03-19 09:30:24.028",NA,NA,77.05,77200
"2014-03-19 09:30:24.156",NA,NA,77.05,76800
"2014-03-19 09:30:24.211",NA,NA,77.05,63200
"2014-03-19 09:30:24.213",NA,NA,77.05,79200
"2014-03-19 09:30:24.236",77,468000,NA,NA
"2014-03-19 09:30:24.300",NA,NA,77.05,73600
"2014-03-19 09:30:24.306",NA,NA,77.05,81600
"2014-03-19 09:30:24.348",77,470000,NA,NA
"2014-03-19 09:30:24.356",NA,NA,77.05,81200
"2014-03-19 09:30:24.412",NA,NA,77.05,80800
"2014-03-19 09:30:24.495",NA,NA,77.05,80000
"2014-03-19 09:30:24.508",77,476000,NA,NA
"2014-03-19 09:30:24.558",NA,NA,77.05,79600
"2014-03-19 09:30:24.581",77,486000,NA,NA
"2014-03-19 09:30:24.586",77,488400,NA,NA
"2014-03-19 09:30:24.587",77,489200,NA,NA
"2014-03-19 09:30:24.679",77,490400,NA,NA
"2014-03-19 09:30:24.690",77,491600,NA,NA
"2014-03-19 09:30:24.784",NA,NA,77.05,78800
"2014-03-19 09:30:24.995",NA,NA,77.05,68400
"2014-03-19 09:30:25.002",NA,NA,77.05,81600
"2014-03-19 09:30:25.040",NA,NA,77.05,80800
"2014-03-19 09:30:25.163",NA,NA,77.05,80000
"2014-03-19 09:30:25.227",77,493600,NA,NA
"2014-03-19 09:30:25.250",77,494800,NA,NA
"2014-03-19 09:30:25.488",NA,NA,77.05,74800
"2014-03-19 09:30:25.575",NA,NA,77.05,73200
"2014-03-19 09:30:25.608",NA,NA,77.05,79200
"2014-03-19 09:30:25.611",NA,NA,77.05,81200
"2014-03-19 09:30:25.780",77,496400,NA,NA
"2014-03-19 09:30:25.891",77,496800,NA,NA
"2014-03-19 09:30:26.130",77,497200,NA,NA
"2014-03-19 09:30:26.145",77,499200,NA,NA
"2014-03-19 09:30:26.286",NA,NA,77.05,80400
"2014-03-19 09:30:26.464",77,500400,NA,NA
"2014-03-19 09:30:26.523",NA,NA,77.05,80000
"2014-03-19 09:30:26.624",NA,NA,77.05,70000
"2014-03-19 09:30:27.018",NA,NA,77.05,69200
"2014-03-19 09:30:27.050",NA,NA,77.05,72800
"2014-03-19 09:30:27.121",77,500800,NA,NA
"2014-03-19 09:30:27.237",77,501200,NA,NA
"2014-03-19 09:30:27.308",77,501600,NA,NA
"2014-03-19 09:30:27.392",77,502000,NA,NA
"2014-03-19 09:30:27.459",NA,NA,77.05,72000
"2014-03-19 09:30:27.519",NA,NA,77.05,71200
"2014-03-19 09:30:27.532",NA,NA,77.05,73600
"2014-03-19 09:30:27.590",77,502400,NA,NA
"2014-03-19 09:30:27.603",NA,NA,77.05,73200
"2014-03-19 09:30:27.925",NA,NA,77.05,76000
"2014-03-19 09:30:28.415",77,502800,NA,NA
"2014-03-19 09:30:28.417",77,503600,NA,NA
"2014-03-19 09:30:28.434",77,504400,NA,NA
"2014-03-19 09:30:28.551",77,504800,NA,NA
"2014-03-19 09:30:28.614",77,505600,NA,NA
"2014-03-19 09:30:28.700",NA,NA,77.05,75200
"2014-03-19 09:30:28.705",NA,NA,77.05,74800
"2014-03-19 09:30:29.269",NA,NA,77.05,81200
"2014-03-19 09:30:29.416",NA,NA,77.05,80800
"2014-03-19 09:30:29.512",77,506400,NA,NA
"2014-03-19 09:30:29.690",NA,NA,77.05,79600
"2014-03-19 09:30:29.843",NA,NA,77.05,76800
"2014-03-19 09:30:29.844",NA,NA,77.05,74000
"2014-03-19 09:30:29.947",77,498800,NA,NA
"2014-03-19 09:30:30.121",77,497600,NA,NA
"2014-03-19 09:30:30.310",77,495200,NA,NA
"2014-03-19 09:30:30.445",77,497200,NA,NA
"2014-03-19 09:30:30.523",77,497600,NA,NA
"2014-03-19 09:30:30.670",NA,NA,77.05,72000
"2014-03-19 09:30:30.677",NA,NA,77.05,70800
"2014-03-19 09:30:30.715",77,498000,NA,NA
"2014-03-19 09:30:30.858",NA,NA,77.05,68400
"2014-03-19 09:30:30.865",NA,NA,77.05,73200
"2014-03-19 09:30:30.866",NA,NA,77.05,73600
"2014-03-19 09:30:31.019",NA,NA,77.05,76000
"2014-03-19 09:30:31.318",77,499200,NA,NA
"2014-03-19 09:30:31.319",77,5e+05,NA,NA
"2014-03-19 09:30:31.432",77,501600,NA,NA
"2014-03-19 09:30:31.469",NA,NA,77.05,75600
"2014-03-19 09:30:31.577",77,502000,NA,NA
"2014-03-19 09:30:31.579",NA,NA,77.05,62800
"2014-03-19 09:30:31.591",NA,NA,77.05,62400
"2014-03-19 09:30:31.717",77,504000,NA,NA
"2014-03-19 09:30:31.756",NA,NA,77.05,61600
"2014-03-19 09:30:32.026",77,502400,NA,NA
"2014-03-19 09:30:32.188",77,5e+05,NA,NA
"2014-03-19 09:30:32.342",77,500400,NA,NA
"2014-03-19 09:30:32.419",77,500800,NA,NA
"2014-03-19 09:30:32.449",NA,NA,77.05,60400
"2014-03-19 09:30:32.549",77,501200,NA,NA
"2014-03-19 09:30:32.688",NA,NA,77.05,60000
"2014-03-19 09:30:32.746",NA,NA,77.05,62800
"2014-03-19 09:30:33.312",77,502000,NA,NA
"2014-03-19 09:30:33.458",NA,NA,77.05,58000
"2014-03-19 09:30:33.562",77,495600,NA,NA
"2014-03-19 09:30:33.700",77,494800,NA,NA
"2014-03-19 09:30:33.765",NA,NA,77.05,56800
"2014-03-19 09:30:34.082",NA,NA,77.05,58800
"2014-03-19 09:30:34.194",NA,NA,77.05,52800
"2014-03-19 09:30:34.196",NA,NA,77.05,59200
"2014-03-19 09:30:34.203",NA,NA,77.05,58400
"2014-03-19 09:30:34.234",77,495600,NA,NA
"2014-03-19 09:30:34.454",NA,NA,77.05,58000
"2014-03-19 09:30:34.466",77,496400,NA,NA
"2014-03-19 09:30:34.765",77,496800,NA,NA
"2014-03-19 09:30:35.246",77,497200,NA,NA
"2014-03-19 09:30:35.320",NA,NA,77.05,57200
"2014-03-19 09:30:35.364",NA,NA,77.05,55200
"2014-03-19 09:30:35.366",77,498000,NA,NA
"2014-03-19 09:30:35.456",77,498800,NA,NA
"2014-03-19 09:30:35.459",NA,NA,77.05,48800
"2014-03-19 09:30:35.461",NA,NA,77.05,59200
"2014-03-19 09:30:35.542",NA,NA,77.05,56400
"2014-03-19 09:30:35.549",NA,NA,77.05,62000
"2014-03-19 09:30:35.565",77,499200,NA,NA
"2014-03-19 09:30:35.601",77,499600,NA,NA
"2014-03-19 09:30:35.689",77,502000,NA,NA
"2014-03-19 09:30:35.731",77,502800,NA,NA
"2014-03-19 09:30:35.896",77,504800,NA,NA
"2014-03-19 09:30:36.170",NA,NA,77.05,63200
"2014-03-19 09:30:36.254",NA,NA,77.05,65600
"2014-03-19 09:30:36.324",77,505200,NA,NA
"2014-03-19 09:30:36.385",77,507200,NA,NA
"2014-03-19 09:30:36.425",77,509600,NA,NA
"2014-03-19 09:30:36.426",77,510000,NA,NA
"2014-03-19 09:30:36.507",NA,NA,77.05,65200
"2014-03-19 09:30:36.573",NA,NA,77.05,53200
"2014-03-19 09:30:36.575",NA,NA,77.05,64800
"2014-03-19 09:30:36.584",77,514000,NA,NA
"2014-03-19 09:30:36.593",77,514400,NA,NA
"2014-03-19 09:30:36.698",77,514800,NA,NA
"2014-03-19 09:30:37.237",77,515200,NA,NA
"2014-03-19 09:30:37.285",77,515600,NA,NA
"2014-03-19 09:30:37.389",77,516000,NA,NA
"2014-03-19 09:30:37.409",77,516400,NA,NA
"2014-03-19 09:30:37.535",77,516800,NA,NA
"2014-03-19 09:30:37.565",77,517200,NA,NA
"2014-03-19 09:30:37.594",77,521200,NA,NA
"2014-03-19 09:30:37.606",NA,NA,77.05,64400
"2014-03-19 09:30:37.643",NA,NA,77.05,58800
"2014-03-19 09:30:37.747",77,513600,NA,NA
"2014-03-19 09:30:37.886",77,510800,NA,NA
"2014-03-19 09:30:38.132",77,511200,NA,NA
"2014-03-19 09:30:38.247",77,511600,NA,NA
"2014-03-19 09:30:38.438",77,536400,NA,NA
"2014-03-19 09:30:38.736",NA,NA,77.05,58400
"2014-03-19 09:30:39.014",NA,NA,77.05,48400
"2014-03-19 09:30:39.253",77,536800,NA,NA
"2014-03-19 09:30:39.255",77,538000,NA,NA
"2014-03-19 09:30:39.272",77,538400,NA,NA
"2014-03-19 09:30:39.329",77,540400,NA,NA
"2014-03-19 09:30:39.490",77,544000,NA,NA
"2014-03-19 09:30:39.625",77,546000,NA,NA
"2014-03-19 09:30:39.655",NA,NA,77.05,50800
"2014-03-19 09:30:39.806",NA,NA,77.05,38000
"2014-03-19 09:30:39.815",NA,NA,77.05,36800
"2014-03-19 09:30:40.292",77,546800,NA,NA
"2014-03-19 09:30:40.318",77,548000,NA,NA
"2014-03-19 09:30:40.339",77,548400,NA,NA
"2014-03-19 09:30:40.339",77,548800,NA,NA
"2014-03-19 09:30:40.354",77,549200,NA,NA
"2014-03-19 09:30:40.374",77,549600,NA,NA
"2014-03-19 09:30:40.389",NA,NA,77.05,36000
"2014-03-19 09:30:40.445",NA,NA,77.05,38800
"2014-03-19 09:30:40.482",NA,NA,77.05,42000
"2014-03-19 09:30:40.793",NA,NA,77.05,40800
"2014-03-19 09:30:41.262",NA,NA,77.05,39600
"2014-03-19 09:30:41.264",77,550000,NA,NA
"2014-03-19 09:30:41.282",77,550800,NA,NA
"2014-03-19 09:30:41.293",NA,NA,77.05,39200
"2014-03-19 09:30:41.296",77,551200,NA,NA
"2014-03-19 09:30:41.308",77,551600,NA,NA
"2014-03-19 09:30:41.338",77,552000,NA,NA
"2014-03-19 09:30:41.348",77,552400,NA,NA
"2014-03-19 09:30:41.374",NA,NA,77.05,38800
"2014-03-19 09:30:41.390",77,554400,NA,NA
"2014-03-19 09:30:41.402",77,554800,NA,NA
"2014-03-19 09:30:41.403",77,556000,NA,NA
"2014-03-19 09:30:41.429",77,556400,NA,NA
"2014-03-19 09:30:41.435",77,554800,NA,NA
"2014-03-19 09:30:41.436",NA,NA,77.05,48400
"2014-03-19 09:30:41.456",77,555200,NA,NA
"2014-03-19 09:30:41.458",NA,NA,77.05,46400
"2014-03-19 09:30:41.570",NA,NA,77.05,48400
"2014-03-19 09:30:41.629",77,552000,NA,NA
"2014-03-19 09:30:41.767",77,551600,NA,NA
"2014-03-19 09:30:42.028",NA,NA,77.05,50400
"2014-03-19 09:30:42.195",77,552400,NA,NA
